url,born,height,weight,games,debut,last
https://afltables.com/afl/stats/players/S/Syd_Davis.html,1930-12-19,183,83,4,1949-08-27,1950-05-20
https://afltables.com/afl/stats/players/T/Troy_Davis.html,1992-06-10,192,96,2,2013-08-10,2013-08-18
https://afltables.com/afl/stats/players/V/Victor_Davis.html,1902-11-02,NA,NA,19,1925-05-02,1926-09-11
https://afltables.com/afl/stats/players/A/Alick_Davison.html,1886-10-12,175,0,8,1910-04-30,1910-09-03
https://afltables.com/afl/stats/players/I/Ian_Davison.html,1945-01-12,180,72,55,1965-06-05,1969-05-03
https://afltables.com/afl/stats/players/N/Norman_Davison.html,1888-02-17,182,0,1,1906-09-08,1906-09-08
https://afltables.com/afl/stats/players/P/Peter_Davison.html,1944-11-15,180,76,4,1964-07-11,1964-08-22
https://afltables.com/afl/stats/players/S/Sam_Davison.html,1884-02-23,177,0,2,1905-05-20,1905-07-22
https://afltables.com/afl/stats/players/M/Majak_Daw.html,1991-03-11,195,97,50,2013-04-21,2018-08-26
https://afltables.com/afl/stats/players/C/Chris_Dawes.html,1988-05-16,193,105,121,2008-08-09,2016-07-31
https://afltables.com/afl/stats/players/A/Alan_Dawson.html,1932-09-01,188,89,2,1958-04-19,1958-04-26
https://afltables.com/afl/stats/players/A/Artie_Dawson.html,1891-06-17,NA,NA,20,1918-06-15,1921-06-18
https://afltables.com/afl/stats/players/B/Bob_Dawson.html,1921-01-03,169,67,4,1941-05-10,1941-08-30
https://afltables.com/afl/stats/players/H/Horrie_Dawson.html,1910-04-23,183,80,140,1931-07-11,1940-05-11
https://afltables.com/afl/stats/players/J/Jack_Dawson.html,1885-10-04,170,0,13,1907-04-27,1907-08-24
https://afltables.com/afl/stats/players/J/Jacob_Dawson.html,1999-11-03,182,79,6,2018-06-23,2019-08-04
https://afltables.com/afl/stats/players/J/Jordan_Dawson.html,1997-04-09,192,86,22,2017-04-07,2019-08-03
https://afltables.com/afl/stats/players/L/Liam_Dawson.html,1996-01-23,188,84,18,2015-05-24,2017-04-22
https://afltables.com/afl/stats/players/M/Mark_Dawson.html,1953-08-22,177,70,59,1972-04-22,1978-09-23
https://afltables.com/afl/stats/players/R/Ray_Dawson.html,1941-05-08,177,81,39,1961-04-15,1964-06-06
https://afltables.com/afl/stats/players/S/Stan_Dawson.html,1917-08-12,179,71,78,1938-06-04,1946-07-06
https://afltables.com/afl/stats/players/T/Trevor_Dawson.html,1948-01-21,173,74,9,1966-04-30,1968-05-25
https://afltables.com/afl/stats/players/Z/Zac_Dawson.html,1986-02-22,197,94,166,2005-08-21,2017-04-02
https://afltables.com/afl/stats/players/A/Alf_Day.html,1884-05-19,NA,NA,7,1907-07-06,1907-08-31
https://afltables.com/afl/stats/players/B/Barry_Day.html,1954-02-27,183,83,15,1979-03-31,1980-04-19
https://afltables.com/afl/stats/players/B/Bert_Day0.html,1900-03-13,175,73,25,1924-05-10,1927-06-11
https://afltables.com/afl/stats/players/B/Bert_Day1.html,1894-03-29,178,79,68,1914-07-18,1921-07-16
https://afltables.com/afl/stats/players/D/Dick_Day.html,1920-02-17,171,66,2,1943-05-15,1943-07-03
https://afltables.com/afl/stats/players/H/Harold_Day.html,1890-05-22,170,0,1,1915-08-07,1915-08-07
https://afltables.com/afl/stats/players/H/Howard_Day.html,1917-08-10,177,73,3,1939-05-20,1939-06-24
https://afltables.com/afl/stats/players/R/Robert_Day.html,1944-04-13,178,78,38,1971-04-10,1972-09-02
https://afltables.com/afl/stats/players/R/Roy_Day.html,1905-01-19,177,0,6,1926-08-07,1927-09-10
https://afltables.com/afl/stats/players/S/Sam_Day.html,1992-09-06,197,102,117,2011-05-07,2019-08-04
https://afltables.com/afl/stats/players/J/Joseph_Daye.html,1990-02-02,195,85,4,2011-05-07,2011-08-20
https://afltables.com/afl/stats/players/B/Bert_Daykin.html,1888-07-25,178,0,32,1908-07-18,1910-06-18
https://afltables.com/afl/stats/players/P/Percy_Daykin.html,1890-07-07,174,80,134,1914-04-25,1921-10-15
https://afltables.com/afl/stats/players/R/Richard_Daykin.html,1887-01-07,171,0,21,1908-08-01,1910-10-01
https://afltables.com/afl/stats/players/R/Robert_Daykin.html,1881-01-01,174,0,1,1904-07-02,1904-07-02
https://afltables.com/afl/stats/players/L/Les_Dayman.html,1901-10-28,183,82,34,1932-04-30,1934-06-30
https://afltables.com/afl/stats/players/F/Fred_De_Abel.html,1910-05-04,179,0,1,1934-05-12,1934-05-12
https://afltables.com/afl/stats/players/M/Maurie_De_Araugo.html,1902-05-24,188,86,10,1924-08-02,1928-09-01
https://afltables.com/afl/stats/players/M/Matt_de_Boer.html,1990-03-10,189,87,181,2009-05-02,2019-06-16
https://afltables.com/afl/stats/players/R/Rex_De_Garis.html,1896-12-29,175,70,60,1921-05-07,1925-09-12
https://afltables.com/afl/stats/players/J/Jordan_de_Goey.html,1996-03-15,188,92,87,2015-04-04,2019-07-26
https://afltables.com/afl/stats/players/B/Bill_De_Gruchy.html,1877-06-30,161,0,1,1900-05-05,1900-05-05
https://afltables.com/afl/stats/players/H/Harold_De_Gruchy.html,1881-02-09,170,0,1,1901-06-29,1901-06-29
https://afltables.com/afl/stats/players/R/Ron_De_Iulio.html,1972-04-15,180,82,104,1992-03-21,1999-08-21
https://afltables.com/afl/stats/players/T/Terry_De_Koning.html,1961-05-10,196,96,31,1980-06-14,1982-08-28
https://afltables.com/afl/stats/players/T/Tom_De_Koning.html,1999-07-16,201,92,2,2018-08-19,2018-08-25
https://afltables.com/afl/stats/players/T/Tista_De_Lorenzo.html,1934-08-23,183,84,10,1958-06-07,1958-08-23
https://afltables.com/afl/stats/players/A/Adrian_De_Luca.html,1982-05-15,202,99,46,2004-03-27,2006-09-03
https://afltables.com/afl/stats/players/A/Alby_De_Luca.html,1908-11-09,179,80,42,1934-05-12,1936-07-25
https://afltables.com/afl/stats/players/J/Joe_De_Medici.html,1920-05-28,180,77,15,1941-07-12,1944-09-02
https://afltables.com/afl/stats/players/A/Alle_De_Wolde.html,1955-12-27,182,83,97,1975-04-05,1982-05-15
https://afltables.com/afl/stats/players/M/Matt_Dea.html,1991-10-13,186,85,70,2010-04-18,2018-08-17
https://afltables.com/afl/stats/players/T/Tommy_Dea.html,1908-12-16,175,69,35,1928-04-28,1930-09-06
https://afltables.com/afl/stats/players/B/Bert_Deacon.html,1922-11-08,180,83,106,1942-06-20,1951-07-14
https://afltables.com/afl/stats/players/C/Cliff_Deacon.html,1935-06-10,189,92,33,1959-04-18,1963-04-25
https://afltables.com/afl/stats/players/S/Simon_Deacon.html,1954-06-03,183,86,2,1974-08-31,1975-07-26
https://afltables.com/afl/stats/players/A/Albert_Deagan.html,1902-08-14,179,0,3,1925-05-02,1925-07-18
https://afltables.com/afl/stats/players/J/Jimmy_Deagan.html,1898-03-22,178,0,14,1919-05-10,1921-05-07
https://afltables.com/afl/stats/players/K/Kevin_Deagan.html,1923-12-25,183,73,5,1944-06-24,1946-06-01
https://afltables.com/afl/stats/players/P/Paddy_Deagan.html,1931-06-16,185,79,48,1951-04-28,1954-07-31
https://afltables.com/afl/stats/players/B/Bill_Deague.html,1912-10-14,183,82,99,1932-08-06,1939-09-02
https://afltables.com/afl/stats/players/F/Fred_Dean.html,1909-04-14,173,76,5,1930-05-24,1930-08-23
https://afltables.com/afl/stats/players/G/Greg_Dean.html,1928-10-14,182,78,7,1949-06-04,1950-07-15
https://afltables.com/afl/stats/players/H/Harden_Dean.html,1913-10-13,178,80,4,1936-09-05,1943-05-29
https://afltables.com/afl/stats/players/J/John_Dean.html,1956-04-16,188,83,4,1975-04-26,1975-06-21
https://afltables.com/afl/stats/players/K/Ken_Dean.html,1938-08-10,178,79,159,1956-04-21,1967-06-10
https://afltables.com/afl/stats/players/L/Leo_Dean.html,1914-10-04,168,73,60,1935-08-24,1945-04-21
https://afltables.com/afl/stats/players/N/Norm_Dean.html,1934-03-13,185,97,30,1955-06-04,1958-08-30
https://afltables.com/afl/stats/players/P/Peter_Dean.html,1965-03-09,188,85,248,1984-06-11,1998-08-30
https://afltables.com/afl/stats/players/R/Robert_Dean.html,1950-10-20,189,83,187,1969-07-19,1980-04-07
https://afltables.com/afl/stats/players/R/Roger_Dean.html,1940-04-30,175,73,245,1957-08-24,1973-09-15
https://afltables.com/afl/stats/players/R/Ron_Dean0.html,1943-09-29,178,76,2,1962-08-18,1962-08-25
https://afltables.com/afl/stats/players/R/Ron_Dean1.html,1916-01-12,178,80,1,1942-07-18,1942-07-18
https://afltables.com/afl/stats/players/W/Warren_Dean.html,1964-03-09,188,83,32,1987-03-28,1989-08-05
https://afltables.com/afl/stats/players/C/Col_Deane.html,1900-07-11,185,86,85,1925-05-23,1933-05-13
https://afltables.com/afl/stats/players/J/Jim_Deane.html,1928-01-22,180,81,33,1954-04-19,1955-08-20
https://afltables.com/afl/stats/players/B/Billy_Deans.html,1922-12-02,170,76,152,1941-08-23,1950-09-02
https://afltables.com/afl/stats/players/A/Alf_Dear.html,1878-09-30,NA,NA,28,1898-05-21,1900-07-07
https://afltables.com/afl/stats/players/G/Greg_Dear.html,1963-04-17,198,99,190,1985-05-11,1996-07-06
https://afltables.com/afl/stats/players/P/Paul_Dear.html,1966-12-28,188,105,123,1987-06-20,1996-04-20
https://afltables.com/afl/stats/players/L/Laurie_Dearle.html,1919-10-16,175,76,76,1942-05-09,1947-08-30
https://afltables.com/afl/stats/players/B/Bob_Deas.html,1886-09-17,180,82,111,1909-05-01,1917-09-08
https://afltables.com/afl/stats/players/G/George_Deas.html,1888-09-28,178,75,4,1911-09-02,1912-09-14
https://afltables.com/afl/stats/players/J/Jack_Deas.html,1875-11-05,179,0,38,1897-05-08,1902-06-14
https://afltables.com/afl/stats/players/F/Frank_Deayton.html,1921-06-02,188,81,17,1942-05-09,1943-08-21
https://afltables.com/afl/stats/players/R/Rex_Deeath.html,1949-03-09,191,90,13,1974-04-27,1975-08-30
https://afltables.com/afl/stats/players/M/Maurie_Deery.html,1947-01-07,185,73,5,1964-08-15,1965-05-15
https://afltables.com/afl/stats/players/D/Danny_Del-Re.html,1968-02-12,188,95,62,1990-04-14,1994-06-25
https://afltables.com/afl/stats/players/H/Hugh_Delahunty.html,1949-06-28,185,85,46,1971-04-17,1973-09-01
https://afltables.com/afl/stats/players/M/Mike_Delahunty.html,1952-09-13,185,84,42,1971-04-03,1975-05-10
https://afltables.com/afl/stats/players/K/Ken_Delaland.html,1942-04-01,175,80,1,1964-04-18,1964-04-18
https://afltables.com/afl/stats/players/C/Cameron_Delaney.html,1992-06-19,194,91,6,2012-04-08,2013-07-27
https://afltables.com/afl/stats/players/L/Lawrie_Delaney.html,1883-06-11,170,0,2,1901-06-22,1901-07-20
https://afltables.com/afl/stats/players/L/Luke_Delaney.html,1989-06-24,194,97,63,2011-05-21,2016-07-10
https://afltables.com/afl/stats/players/R/Roger_Delaney.html,1966-02-27,193,94,1,1990-03-31,1990-03-31
https://afltables.com/afl/stats/players/T/Tony_Delaney.html,1975-12-27,183,83,76,1993-03-28,2001-08-19
https://afltables.com/afl/stats/players/B/Bob_Delanty.html,1940-05-21,180,76,5,1961-04-15,1961-08-26
https://afltables.com/afl/stats/players/J/John_Delanty.html,1938-11-08,178,73,5,1960-04-16,1960-08-20
https://afltables.com/afl/stats/players/M/Mike_Delanty.html,1936-10-15,185,83,141,1957-05-04,1966-08-27
https://afltables.com/afl/stats/players/B/Brett_Deledio.html,1987-04-18,188,88,273,2005-03-27,2019-08-03
https://afltables.com/afl/stats/players/W/Wayne_Deledio.html,1955-11-29,186,86,1,1975-06-07,1975-06-07
https://afltables.com/afl/stats/players/L/Len_Delfs.html,1920-05-04,168,68,5,1942-07-11,1942-08-22
https://afltables.com/afl/stats/players/C/Colin_Dell.html,1952-05-25,180,75,66,1971-06-14,1977-07-16
https://afltables.com/afl/stats/players/J/Joe_Dell.html,1916-02-22,180,73,2,1937-08-14,1937-08-21
https://afltables.com/afl/stats/players/R/Rod_Dell.html,1946-11-09,193,87,18,1965-05-15,1969-05-10
https://afltables.com/afl/stats/players/J/John_Dellamarta.html,1954-08-26,185,84,19,1975-04-19,1979-05-05
https://afltables.com/afl/stats/players/K/Kevin_Dellar.html,1937-05-28,183,79,5,1959-05-23,1959-06-27
https://afltables.com/afl/stats/players/R/Roy_Deller.html,1913-01-21,173,80,32,1936-05-02,1944-08-05
https://afltables.com/afl/stats/players/C/Cory_DellOlio.html,1989-12-08,175,81,16,2012-04-21,2014-08-08
https://afltables.com/afl/stats/players/K/Kevin_Delmenico.html,1945-05-18,187,83,65,1966-04-30,1970-08-01
https://afltables.com/afl/stats/players/W/Wayne_Delmenico.html,1952-08-21,183,83,31,1972-07-29,1975-07-05
https://afltables.com/afl/stats/players/F/Fabian_Deluca.html,1987-01-27,203,100,11,2006-04-30,2008-08-09
https://afltables.com/afl/stats/players/J/Josh_Deluca.html,1996-05-11,181,85,7,2017-06-25,2019-08-04
https://afltables.com/afl/stats/players/M/Mike_Demaine.html,1948-03-01,183,80,11,1965-06-05,1966-04-23
https://afltables.com/afl/stats/players/A/Andrew_Demetriou.html,1961-04-14,182,80,106,1981-05-09,1988-06-04
https://afltables.com/afl/stats/players/A/Andy_Demetriou.html,1958-07-04,192,76,1,1977-06-04,1977-06-04
https://afltables.com/afl/stats/players/J/Jim_Demetriou.html,1955-06-07,173,71,9,1975-04-05,1976-06-14
https://afltables.com/afl/stats/players/C/Courtenay_Dempsey.html,1987-08-28,185,80,133,2006-05-14,2016-08-27
https://afltables.com/afl/stats/players/G/Gary_Dempsey.html,1948-11-22,197,100,329,1967-04-15,1984-05-19
https://afltables.com/afl/stats/players/J/Jack_Dempsey.html,1919-09-25,183,88,45,1941-05-10,1947-04-19
https://afltables.com/afl/stats/players/G/Graham_Dempster.html,1955-01-14,192,83,64,1972-08-12,1979-08-25
https://afltables.com/afl/stats/players/S/Sean_Dempster.html,1984-01-20,191,87,222,2005-04-09,2016-08-28
https://afltables.com/afl/stats/players/D/David_Dench.html,1951-08-23,191,89,275,1969-07-19,1984-04-07
https://afltables.com/afl/stats/players/D/Doug_Dench.html,1930-01-29,174,75,27,1955-04-16,1956-07-07
https://afltables.com/afl/stats/players/B/Bill_Denehy.html,1889-05-29,175,0,21,1911-05-27,1912-08-31
https://afltables.com/afl/stats/players/S/Sean_Denham.html,1969-04-29,177,80,186,1987-08-23,2000-08-05
https://afltables.com/afl/stats/players/C/Claude_Denman.html,1896-04-03,170,0,2,1920-08-28,1920-09-04
https://afltables.com/afl/stats/players/D/Darren_Denneman.html,1968-03-23,185,80,7,1988-04-25,1990-08-17
https://afltables.com/afl/stats/players/A/Alec_Denney.html,1926-06-24,173,76,35,1947-05-10,1948-09-25
https://afltables.com/afl/stats/players/C/Clen_Denning.html,1911-02-28,179,79,177,1935-05-18,1947-09-20
https://afltables.com/afl/stats/players/J/Jack_Denning.html,1875-04-17,182,0,2,1899-07-15,1899-07-22
https://afltables.com/afl/stats/players/J/Jack_Dennington.html,1907-07-22,170,0,10,1931-06-13,1931-09-05
https://afltables.com/afl/stats/players/G/Gordon_Dennis.html,1919-04-18,188,86,9,1938-05-21,1939-05-20
https://afltables.com/afl/stats/players/M/Matthew_Dennis.html,1978-02-11,189,91,5,1998-07-05,1999-06-26
https://afltables.com/afl/stats/players/R/Richard_Dennis.html,1966-07-31,185,82,70,1987-04-04,1992-07-11
https://afltables.com/afl/stats/players/S/Simon_Dennis.html,1973-02-21,190,86,2,1993-08-07,1993-08-15
https://afltables.com/afl/stats/players/T/Trent_Dennis-Lane.html,1988-08-30,181,75,29,2010-07-04,2014-07-06
https://afltables.com/afl/stats/players/B/Barry_Denny.html,1953-05-10,184,87,22,1977-04-02,1979-07-28
https://afltables.com/afl/stats/players/P/Peter_Densley.html,1964-06-01,178,70,11,1984-05-26,1984-09-01
https://afltables.com/afl/stats/players/E/Eon_Densworth.html,1938-01-28,175,78,3,1959-04-18,1959-05-09
https://afltables.com/afl/stats/players/M/Matthew_Dent.html,1972-01-17,185,86,118,1994-05-22,2001-08-26
https://afltables.com/afl/stats/players/E/Ernest_Denton.html,1881-04-21,177,0,1,1905-09-09,1905-09-09
https://afltables.com/afl/stats/players/T/Tom_Derickx.html,1987-12-07,204,96,15,2012-07-07,2015-06-26
https://afltables.com/afl/stats/players/H/Harry_Dern.html,1929-05-10,183,84,19,1950-05-13,1953-07-04
https://afltables.com/afl/stats/players/R/Ron_Derrick.html,1933-02-17,180,76,3,1954-07-10,1955-08-20
https://afltables.com/afl/stats/players/T/Ted_Derrick.html,1894-05-14,170,0,9,1916-05-06,1916-07-15
https://afltables.com/afl/stats/players/P/Pat_Descrimes.html,1877-12-31,NA,NA,55,1897-05-08,1900-09-22
https://afltables.com/afl/stats/players/C/Charlie_Deslandes.html,1900-04-28,168,67,8,1924-04-26,1924-09-06
https://afltables.com/afl/stats/players/R/Rochford_Devenish-Meares.html,1948-03-23,187,83,8,1968-04-20,1968-06-15
https://afltables.com/afl/stats/players/T/Terry_Devery.html,1938-03-22,170,76,31,1959-04-18,1961-04-15
https://afltables.com/afl/stats/players/J/John_Devine.html,1940-06-22,180,80,118,1960-04-18,1966-09-03
https://afltables.com/afl/stats/players/B/Brian_Devitt.html,1948-04-05,193,96,7,1970-06-20,1970-08-22
https://afltables.com/afl/stats/players/C/Craig_Devonport.html,1970-01-27,183,82,95,1989-04-29,1996-04-20
https://afltables.com/afl/stats/players/S/Stuart_Dew.html,1979-08-18,183,99,206,1997-07-13,2009-06-14
https://afltables.com/afl/stats/players/G/Gary_Dhurrkay.html,1974-03-04,181,87,72,1995-04-01,2000-05-20
https://afltables.com/afl/stats/players/R/Robert_Di_Rosa.html,1977-07-04,178,78,3,1995-04-01,1995-04-15
https://afltables.com/afl/stats/players/C/Charlie_Dibbs.html,1905-04-03,175,76,223,1924-05-10,1936-06-13
https://afltables.com/afl/stats/players/B/Billy_Dick.html,1889-07-16,179,77,153,1908-05-02,1918-07-13
https://afltables.com/afl/stats/players/B/Brad_Dick.html,1988-07-25,181,76,27,2007-04-13,2011-05-13
https://afltables.com/afl/stats/players/D/Dave_Dick.html,1901-01-08,173,66,8,1921-09-10,1926-08-28
https://afltables.com/afl/stats/players/F/Fred_Dick.html,1898-11-18,174,0,6,1926-06-26,1927-06-04
https://afltables.com/afl/stats/players/H/Horrie_Dick.html,1877-06-16,NA,NA,1,1907-05-18,1907-05-18
https://afltables.com/afl/stats/players/M/Matthew_Dick.html,1994-11-03,187,88,6,2015-04-25,2015-09-05
https://afltables.com/afl/stats/players/R/Roy_Dick.html,1900-10-28,NA,NA,1,1923-09-15,1923-09-15
https://afltables.com/afl/stats/players/W/Willie_Dick.html,1966-03-16,179,82,7,1992-03-22,1992-08-22
https://afltables.com/afl/stats/players/A/Arthur_Dickens.html,1903-06-19,165,65,77,1923-05-05,1932-09-03
https://afltables.com/afl/stats/players/W/Wilf_Dickeson.html,1943-08-18,177,73,23,1965-04-24,1966-07-23
https://afltables.com/afl/stats/players/D/Danny_Dickfos.html,1970-09-30,188,94,65,1996-03-30,1999-08-08
https://afltables.com/afl/stats/players/D/Donald_Dickie.html,1972-05-08,186,89,55,1997-03-29,2000-07-01
https://afltables.com/afl/stats/players/H/Harold_Dickinson.html,1908-08-08,178,0,2,1933-06-24,1933-07-01
https://afltables.com/afl/stats/players/W/William_Dicks.html,1930-09-16,173,71,9,1950-07-15,1952-08-30
https://afltables.com/afl/stats/players/D/Dale_Dickson.html,1962-07-03,180,81,86,1982-04-17,1989-07-15
https://afltables.com/afl/stats/players/D/David_Dickson.html,1952-05-12,183,72,66,1972-04-15,1976-08-28
https://afltables.com/afl/stats/players/D/Des_Dickson.html,1941-01-10,187,96,73,1962-05-05,1966-08-27
https://afltables.com/afl/stats/players/G/Glenn_Dickson.html,1954-11-05,185,79,11,1977-04-16,1978-08-19
https://afltables.com/afl/stats/players/N/Noel_Dickson.html,1933-12-27,189,89,16,1956-04-14,1957-04-27
https://afltables.com/afl/stats/players/N/Norm_Dickson.html,1915-10-08,183,86,28,1936-08-22,1939-09-09
https://afltables.com/afl/stats/players/R/Robert_Dickson.html,1963-11-14,182,75,19,1988-04-02,1991-06-15
https://afltables.com/afl/stats/players/R/Russell_Dickson0.html,1964-01-28,175,70,20,1985-03-29,1987-06-01
https://afltables.com/afl/stats/players/R/Russell_Dickson1.html,1961-03-30,185,78,4,1981-06-06,1981-07-18
https://afltables.com/afl/stats/players/T/Tom_Dickson.html,1888-06-09,171,0,2,1908-08-08,1908-08-15
https://afltables.com/afl/stats/players/T/Tory_Dickson.html,1987-09-26,184,85,111,2012-04-01,2019-08-04
https://afltables.com/afl/stats/players/A/Alan_Didak.html,1983-02-15,184,85,218,2001-05-13,2013-09-07
https://afltables.com/afl/stats/players/W/Wolfgang_Dietrich.html,1949-05-20,185,81,5,1970-04-04,1970-05-02
https://afltables.com/afl/stats/players/R/Reg_Digby.html,1879-01-21,NA,NA,2,1904-08-20,1904-08-27
https://afltables.com/afl/stats/players/B/Brighton_Diggins.html,1906-12-26,183,92,96,1932-06-18,1940-05-18
https://afltables.com/afl/stats/players/G/Graham_Diggle.html,1889-03-13,180,83,13,1907-06-22,1909-05-15
https://afltables.com/afl/stats/players/R/Ron_Digney.html,1932-02-28,171,72,9,1951-06-16,1953-05-16
https://afltables.com/afl/stats/players/M/Merv_Dihm.html,1933-09-16,185,78,8,1955-06-13,1955-08-06
https://afltables.com/afl/stats/players/C/Carl_Dilena.html,1967-03-17,179,76,33,1989-04-01,1992-06-05
https://afltables.com/afl/stats/players/D/Don_Dilks.html,1912-05-20,180,74,6,1937-08-07,1938-05-14
https://afltables.com/afl/stats/players/A/Artie_Dillon.html,1894-08-14,170,76,2,1920-05-08,1920-05-15
https://afltables.com/afl/stats/players/K/Kevin_Dillon.html,1924-12-23,175,77,88,1949-06-04,1955-06-13
https://afltables.com/afl/stats/players/R/Ross_Dillon.html,1947-12-10,187,84,85,1966-04-25,1972-08-05
https://afltables.com/afl/stats/players/T/Tom_Dillon.html,1920-07-06,175,68,15,1943-05-08,1946-08-03
https://afltables.com/afl/stats/players/P/Peter_Dilnot.html,1952-11-06,178,71,5,1972-05-27,1973-06-04
https://afltables.com/afl/stats/players/A/Andrew_Dimattina.html,1977-11-09,183,89,28,2000-06-03,2002-07-27
https://afltables.com/afl/stats/players/F/Frank_Dimattina.html,1946-12-03,175,77,56,1964-07-25,1970-08-08
https://afltables.com/afl/stats/players/P/Paul_Dimattina.html,1974-11-22,180,80,131,1995-08-06,2003-08-24
https://afltables.com/afl/stats/players/M/Murray_Dimble.html,1922-12-08,180,83,37,1942-07-18,1947-06-28
https://afltables.com/afl/stats/players/E/Eric_Dimsey.html,1892-09-22,178,0,2,1913-08-23,1913-08-30
https://afltables.com/afl/stats/players/J/Jack_Dinatale.html,1958-12-12,173,67,11,1977-08-27,1979-04-21
https://afltables.com/afl/stats/players/J/John_Dineen.html,1935-12-21,178,80,17,1958-05-03,1960-07-09
https://afltables.com/afl/stats/players/K/Ken_Dineen.html,1917-09-03,182,86,47,1939-05-13,1945-06-09
https://afltables.com/afl/stats/players/S/Syd_Dineen.html,1914-11-07,174,74,28,1935-05-11,1937-08-21
https://afltables.com/afl/stats/players/E/Ernie_Dingwall.html,1898-08-29,173,76,8,1922-05-13,1922-07-22
https://afltables.com/afl/stats/players/B/Bart_Dinsmore.html,1879-11-17,173,0,2,1903-08-22,1903-08-29
https://afltables.com/afl/stats/players/B/Bill_Dinsmore.html,1887-02-14,170,0,33,1908-07-18,1915-06-05
https://afltables.com/afl/stats/players/R/Renato_Dintinosante.html,1963-05-24,180,75,2,1987-08-22,1987-08-28
https://afltables.com/afl/stats/players/A/Aldo_Dipetta.html,1972-01-03,175,80,7,1990-08-18,1993-07-25
https://afltables.com/afl/stats/players/R/Robert_DiPierdomenico.html,1958-05-05,185,93,240,1975-08-02,1991-06-10
https://afltables.com/afl/stats/players/J/Jack_Diprose.html,1905-10-12,177,81,19,1933-05-27,1934-09-15
https://afltables.com/afl/stats/players/S/Scott_Direen.html,1972-10-20,180,83,52,1993-05-23,1997-06-07
https://afltables.com/afl/stats/players/D/Don_Discher.html,1954-04-17,196,96,12,1978-04-01,1979-09-01
https://afltables.com/afl/stats/players/M/Morton_Diston.html,1936-05-28,185,80,12,1955-05-14,1956-08-18
https://afltables.com/afl/stats/players/R/Ross_Ditchburn.html,1957-03-18,192,92,28,1982-05-15,1983-09-03
https://afltables.com/afl/stats/players/C/Carl_Ditterich.html,1945-10-10,193,91,285,1963-04-20,1980-08-30
https://afltables.com/afl/stats/players/B/Ben_Dixon.html,1977-06-14,188,91,203,1997-04-26,2007-09-15
https://afltables.com/afl/stats/players/B/Brian_Dixon.html,1936-05-20,175,70,252,1954-05-15,1968-08-31
https://afltables.com/afl/stats/players/C/Cairo_Dixon.html,1911-02-04,182,77,18,1935-05-25,1936-05-30
https://afltables.com/afl/stats/players/C/Charlie_Dixon.html,1990-09-23,200,108,132,2011-04-02,2019-08-03
https://afltables.com/afl/stats/players/D/Don_Dixon.html,1937-11-18,183,81,19,1958-04-26,1960-07-23
https://afltables.com/afl/stats/players/G/Gordon_Dixon.html,1936-02-21,185,78,4,1958-05-10,1958-08-16
https://afltables.com/afl/stats/players/J/Joe_Dixon.html,1940-05-31,188,86,5,1963-05-18,1963-06-22
https://afltables.com/afl/stats/players/J/John_Dixon.html,1887-03-31,170,0,1,1906-05-26,1906-05-26
https://afltables.com/afl/stats/players/R/Ron_Dixon.html,1933-11-24,168,76,10,1955-05-28,1956-09-08
https://afltables.com/afl/stats/players/N/Nathan_Djerrkura.html,1988-09-19,174,78,25,2009-05-31,2012-09-02
https://afltables.com/afl/stats/players/G/Gus_Dobrigh.html,1893-02-11,175,75,88,1914-05-02,1921-07-16
https://afltables.com/afl/stats/players/L/Leo_Dobrigh.html,1898-12-06,177,74,3,1920-09-04,1923-09-08
https://afltables.com/afl/stats/players/C/Colin_Dobson.html,1945-03-24,193,83,1,1964-08-22,1964-08-22
https://afltables.com/afl/stats/players/L/Lance_Dobson.html,1921-02-26,173,78,21,1943-05-22,1944-07-08
https://afltables.com/afl/stats/players/S/Sam_Docherty.html,1993-10-17,187,87,92,2013-04-21,2017-08-26
https://afltables.com/afl/stats/players/S/Sid_Dockendorff.html,1908-05-06,175,75,30,1932-07-09,1937-05-29
https://afltables.com/afl/stats/players/L/Len_Dockett.html,1920-03-05,175,73,102,1946-05-11,1951-07-07
https://afltables.com/afl/stats/players/B/Brad_Dodd.html,1977-03-23,184,86,50,1998-03-29,2001-06-03
https://afltables.com/afl/stats/players/C/Colin_Dodd.html,1930-05-25,170,72,1,1956-06-23,1956-06-23
https://afltables.com/afl/stats/players/P/Paul_Dodd.html,1937-09-10,173,76,57,1956-04-14,1962-08-04
https://afltables.com/afl/stats/players/R/Rupe_Dodd.html,1907-01-19,168,69,14,1927-04-30,1931-08-29
https://afltables.com/afl/stats/players/S/Steven_Dodd.html,1983-06-20,191,82,101,2004-08-14,2010-08-21
https://afltables.com/afl/stats/players/B/Bill_Dodds.html,1882-04-23,166,0,1,1901-08-17,1901-08-17
https://afltables.com/afl/stats/players/B/Bruce_Dodson.html,1949-05-12,187,76,11,1971-04-10,1971-08-28
https://afltables.com/afl/stats/players/T/Tom_Doedee.html,1997-03-01,188,88,21,2018-03-23,2019-03-23
https://afltables.com/afl/stats/players/J/Jordan_Doering.html,1979-09-14,187,87,18,2001-04-28,2002-09-01
https://afltables.com/afl/stats/players/C/Charlie_Doherty.html,1876-01-23,178,0,2,1898-05-24,1898-06-11
https://afltables.com/afl/stats/players/C/Con_Doherty.html,1884-11-08,174,0,1,1909-06-05,1909-06-05
